Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Kazakhstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.19427083284616187,0.4597236036608941,0.002231034747317827
Kenya,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,10.306364450267937,21.35647371077447,4.123274838487393
Kyrgyzstan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.011788176211314599,0.02430702057132728,0.006325228147009499
Cambodia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,14.063807200713585,30.66953491357107,5.424645949651481
Kiribati,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,2.905091967986174,6.3628566817232235,1.0473932437149904
Saint Kitts and Nevis,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.04417352624659674,0.07862136056452701,0.004102493716617404
Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.001860960803118089,0.005565744274755238,0.0004499436490896823
Kuwait,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,2.5703563312640174,6.64615880961444,0.6815424456758602
Lao People's Democratic Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,14.904333330138071,32.52598646583972,5.697964291448022
Lebanon,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Salmonella enterica serovar Paratyphi,Bacteria,All infectious syndromes,2019,0.21567689255576103,0.4807545034308231,0.07171983264662742
