Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,279.48115035799265,387.65579100370843,211.3275262255075
New Zealand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,10.019698932768849,11.56905554412583,8.738347882449558
Oman,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,21.07643194362559,28.206033286455384,15.733253109326919
Pakistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1353.7035296416077,1703.369997835884,1083.6159051883214
Panama,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,183.3741855044709,247.6994717681652,135.59094913297162
Peru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,226.8614416322924,313.6558085608059,162.36497762474917
Philippines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1024.4737719086727,1218.1610395705493,841.9491645172271
Palau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,170.7651691028847,222.25125236699023,129.0908236408249
Papua New Guinea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,749.6562613498146,1060.2379558836628,493.94329259695843
Poland,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,44.36324319570228,53.938690570285864,36.301560424370756
Puerto Rico,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,16.022271526326033,21.29566380757244,12.00243316889464
Democratic People's Republic of Korea,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,457.4065224857881,625.9508291008019,328.3504905305501
Portugal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,46.99206937268753,52.244882023810725,42.003796002043195
Paraguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,136.57997992668942,180.9433573874482,102.9061424699835
Palestine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,21.97078573135174,31.099974031282716,14.854438307603516
Qatar,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,18.737569873649786,25.825333740989837,13.162265187023573
Romania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,185.35879269642493,227.37182985657782,147.1398251239804
Russian Federation,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,234.56216899258473,277.81569279361486,197.36063668124123
Rwanda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1322.2570395271493,1757.91770468339,950.9290166804041
Saudi Arabia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,157.62948324790062,216.63955647879405,118.25519773339805
Senegal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,961.4637296453415,1244.7263099139902,676.8423405070179
Singapore,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,26.250361710239655,30.364683536704916,22.599129914081715
Solomon Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,307.90789925776625,387.53232013192564,239.75510141091087
Sierra Leone,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1435.5113737926283,2036.0524904870465,992.8301875667421
El Salvador,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,49.88193026291898,65.7653920670305,37.55487145682083
San Marino,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,11.813272908706601,17.404378374687266,7.710990104234091
Somalia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,4772.349141118507,6928.508390737187,3424.7082504291884
Serbia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,39.9775939592459,50.555517818360975,30.92061023007587
South Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,2180.344550085888,3011.380963920294,1542.9596054727667
Sao Tome and Principe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,373.89677562904296,522.0630287757464,276.33663457145485
Suriname,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,72.28326054817687,88.66042869282306,57.13876779392936
Slovakia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,17.343063834839782,22.547527967775032,13.112225655068396
Slovenia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,14.809588085598698,19.728034118265043,11.424475145779033
Sweden,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,12.156901779818005,13.899771525693563,10.472792009118507
Eswatini,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,2754.3931394059523,3799.734206252617,1869.9451025061885
Seychelles,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,116.97305908209927,138.79647334350636,99.01885679582043
Syrian Arab Republic,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,26.426747487201965,36.910206383550175,19.13771472474814
Chad,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,2179.6583452088043,2755.974101060395,1658.1740373284224
Togo,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1138.0854691915295,1591.8698769540745,793.1481685363871
Thailand,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,262.7493035471144,345.6178259465445,196.29453566039754
Tajikistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,419.5930073036189,517.9226145678908,342.43412270092324
Tokelau,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,179.8358426084914,240.178264678688,131.78040442604515
Turkmenistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,439.55729851601535,557.404928540124,344.2850481291017
Timor-Leste,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,837.922755740262,1199.027134748403,460.34411558901485
Tonga,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,156.1375180273382,205.44370851337965,118.4169837648894
Trinidad and Tobago,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,50.39794700885564,68.1764572352185,36.355367261574756
Tunisia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,35.581422265559624,51.94398561111533,23.93623777633176
Turkey,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,40.93281999882119,52.14314360322026,30.770439995183906
Tuvalu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,336.2010890001729,452.49810552087393,246.47142664638454
Taiwan (Province of China),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,98.4874858576496,134.37134678643378,73.25376976787005
United Republic of Tanzania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1560.2127521300451,2051.9927803327673,1201.214652205063
Uganda,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1514.477445691149,1990.0202275429474,1119.2831483988618
Ukraine,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,384.1397773515835,481.03574772588456,306.8426996077685
Uruguay,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,48.86818103733113,55.47486188183582,42.83790372765763
United States of America,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,7.637544189684052,8.269207387822993,7.053502126117353
Uzbekistan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,352.6436403832062,427.73618948256757,289.0133244817403
Saint Vincent and the Grenadines,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,87.18516816626529,104.79868077619555,72.53463122781062
Venezuela (Bolivarian Republic of),All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,100.034319757073,134.0431284255659,72.53542639174925
United States Virgin Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,26.83184257930416,34.35576382427027,20.7387019066972
Viet Nam,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,550.7777284512869,681.3901400046271,434.0925271651474
Vanuatu,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,553.0443877535312,753.9824066016462,385.7475330189687
Samoa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,237.7698857059274,358.5688409464864,161.90187704969742
Yemen,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,147.88564238476326,215.95003216805372,99.40076722934141
South Africa,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1581.0160014329933,1816.613485400459,1383.089112221133
Zambia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,1753.636595784757,2289.1531541389977,1284.9329260921995
Zimbabwe,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,3080.5254973719193,3938.0153089569712,2328.075589755803
Egypt,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,46.693297505903104,74.16311334706097,32.85922654673362
Sudan,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,127.58483782875253,191.14134399761366,72.38178589000272
China,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Mycobacterium tuberculosis,Bacteria,All infectious syndromes,2019,96.57224682298376,119.15137285355844,78.58175320238271
