Location,Age,Sex,Measure,Metric,Pathogen,Pathogen Type,Infectious syndrome,Year,Value,Upper,Lower
Northern Mariana Islands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,47.967113365694544,76.67640560673723,28.687270027861913
Mozambique,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,133.38829942445705,203.57411660063525,85.30461501079164
Mauritania,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,76.76875763135708,119.45164071456927,47.99666449790094
Mauritius,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,38.89995511596128,63.10095364805007,21.37672569178796
Malawi,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,96.27699350628865,143.94023370051423,60.7895006090468
Malaysia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,27.49123235733976,42.89934274677656,16.420249902868687
Namibia,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,67.50308341050159,103.7630077262194,42.13670930533125
Niger,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,161.5608039066495,249.73885755406332,99.51519825886017
Nigeria,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,135.39409520171904,203.13369649612363,86.88022660549962
Nicaragua,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,32.79394518589041,50.0071600145321,20.454700124554915
Niue,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,51.00547653001056,81.78703065339774,29.265611655078775
Netherlands,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,8.544513503893082,12.65373021276394,5.289643104188982
Norway,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,5.98095793262188,9.13352584939671,3.607055346367619
Nepal,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,63.676549631064,98.0521306769737,40.09124957517867
Nauru,All Ages,Both sexes,DALYs (Disability-Adjusted Life Years),Rate (per 100k),Serratia spp.,Bacteria,All infectious syndromes,2019,63.99319845038599,102.62576970699355,38.71483447944205
